Label,Pred
1,0.48093194741476863
0,0.5578111365661393
1,0.45239581124284695
0,0.3459702344378711
0,0.11501075114648451
1,0.4595046626438637
1,0.9919722757715815
0,0.5190453675242283
0,0.48323758635406155
0,0.6035828925399734
1,0.4339576851351746
1,0.8951638812681999
1,0.9760634585105576
1,0.334461148437558
0,0.49556497516498127
1,0.640675103391372
1,0.6650899960992686
0,0.49427267942938263
1,0.9760630950136042
0,0.505341571299593
1,0.9999997690423855
1,0.9708026984988178
1,0.21222126773479347
1,1.0000000019289716
1,0.8083072602990711
0,0.37100893694997333
1,0.26503133849600935
0,0.15154735669314262
0,0.16869732205493923
1,0.20012511058925353
1,0.6178048101299326
1,0.6174337384663378
1,0.5469022735085627
0,0.4778883526265028
0,0.09243718143303521
1,0.9979883175531286
1,0.6557883604507164
0,0.680359190095366
1,0.6002992782893032
1,0.5911626522753609
1,0.9913372686362419
1,0.45331590162567775
0,0.7904630978706517
1,0.6037895967758373
1,0.8806942990042677
1,0.5140193041936005
0,0.32366744167673567
1,0.7054851056142615
1,0.7263519166068574
1,0.6647708899116387
0,0.36600766828239145
1,0.6868974312154842
0,0.24512862908473587
0,0.311957058442636
1,0.9634487542765579
0,0.3182473943600681
1,0.855106196692935
1,0.6334365678754235
1,0.6020087768248511
1,0.7149371014661656
0,0.09369908925518056
1,0.5079139090771398
1,0.587864380504506
1,0.5751733995656695
1,0.4635170393622657
1,0.9999997690423937
1,0.7920124102180183
1,0.9856993409982547
1,0.8137770772702377
0,0.1656861970497901
0,0.40671291868474263
0,0.1473381253114329
1,0.5049861580266428
1,0.9893073529794557
1,0.7717304355849977
1,0.39559212669106836
1,0.411504712737099
1,0.6934843912640982
1,0.946251139513974
0,0.18064202247215957
1,0.9913373155474049
0,0.37135021402177154
1,0.22196124226915093
1,0.6761617261284666
0,0.3562104313191724
1,0.9644434401425305
1,0.9999997690423832
1,0.5566518492807974
0,0.1469739794401258
0,0.10122787428358049
1,0.9138926591833002
0,0.6027934991619748
1,0.1906178729863531
1,0.599344605867598
0,0.03715328342015642
1,0.2783969784958106
0,0.4239353278206957
0,0.13550032945583015
1,0.72847402669972
1,0.5206003979491056
0,0.2829068447624062
1,0.9430155765567605
1,0.9839935799031186
0,0.9431927531260823
1,0.10968919711472427
0,0.34856067400319696
0,0.15805467617794128
1,0.6074691279460374
0,0.3948840270442309
0,0.5123943004311585
0,0.27709810268462964
1,0.6518956906416793
0,0.4391489396790703
0,0.19496755073644406
1,0.25071294270909156
1,0.9879768919127759
1,0.9967829183401082
0,0.10601225713185942
1,0.6843717763404733
1,0.9953111433456505
1,0.346934740175201
1,0.5921832904510083
1,0.9999997638127258
0,0.28512022609390675
1,0.9629516824618387
0,0.13871733734388542
0,0.4589973665769534
1,0.7368088391689073
1,0.83770624591664
1,0.9421653435007179
1,0.9999997690423842
1,0.8942031517191005
1,0.6645911445156429
1,0.9919687093314182
1,0.7685324567499418
1,0.5032000167068601
1,0.4460260997525085
0,0.7048449427472965
1,0.5406333903368065
1,0.3184756812307052
1,0.7640291746328021
0,0.32365248457324153
1,0.34773016541440466
0,0.7938000700112866
0,0.36827291129836803
1,0.7312852345854656
0,0.19274882684271002
0,0.2264183936285164
0,0.3162908016508022
1,0.20231325062683797
1,0.7020356162744121
1,0.8655616027623275
1,0.571924957358925
0,0.44727177192615375
1,0.34185612645725155
0,0.9113632778012111
0,0.3463084215454355
1,0.32037379534655386
0,0.727872863841558
1,0.4691548473162767
0,0.28699629486730316
1,0.9122351757277292
0,0.39521333608441755
1,0.30441985482688655
0,0.11278482564734099
0,0.4787647051271527
1,0.8700186330105942
1,0.7482712077947407
1,0.9999997690423879
1,0.8602544537132024
1,0.7401176871479719
1,0.5205506784627761
1,0.3165329911813614
0,0.7434156717898488
0,0.5246204392938716
1,0.9999997690423892
0,0.12456857180969237
0,0.25466179265045263
0,0.20094896443437718
1,0.9875744344834265
1,0.806641723776526
0,0.4085121955965083
1,0.9769418882091423
1,0.5201284793012061
1,0.7613184041626465
0,0.4557409679436937
1,0.9919723237245297
0,0.26548056117719404
0,0.721593292102466
1,0.9083403033341806
1,0.9999997690423787
1,0.49680128779747995
0,0.4529412749979084
0,0.11650908824852903
0,0.36501261365540594
1,0.4211039720396726
0,0.1778651924951706
1,0.880866993016859
1,0.684767873767676
0,0.6938011636899646
1,0.9999997690423921
1,0.5540333979816622
0,0.038054371068879995
1,0.9839304386871
1,0.9760630954719788
1,0.8564853018864972
1,0.9593971399531888
0,0.41281716981846117
0,0.2844835984671022
1,0.8980001715211884
0,0.2562290968941233
1,0.5911371748618571
0,0.15755566801150847
1,0.451013289768926
1,0.5969982695793493
1,0.8914274633150142
1,0.6745644361125597
